Unnamed: 0,subject_hash,project,hip_flexion_median,hip_adduction_median,hip_rotation_median,knee_angle_median,ankle_angle_median,lumbar_extension_median,lumbar_bending_median,lumbar_rotation_median,neck_extension_median,neck_bending_median,neck_rotation_median,arm_flex_median,arm_add_median,elbow_flex_median,All_median,RTE (cm),pelvis_tilt_mean,pelvis_list_mean,pelvis_rotation_mean,hip_flexion_r_mean,hip_adduction_r_mean,hip_rotation_r_mean,knee_angle_r_mean,ankle_angle_r_mean,subtalar_angle_r_mean,hip_flexion_l_mean,hip_adduction_l_mean,hip_rotation_l_mean,knee_angle_l_mean,ankle_angle_l_mean,subtalar_angle_l_mean,lumbar_extension_mean,lumbar_bending_mean,lumbar_rotation_mean
749,v1lcIILarwFbv_c3,Control,4.164858110577015,1.5244548937342988,3.120290813823932,7.740921471300374,6.871569871099274,4.907848649811941,2.246578991611424,1.7394592169659566,2.6650962716830167,0.8580258658967499,6.969893432409369,2.7647118059633025,1.6709549809116675,3.05585737051497,2.830970830771361,,5.11837,0.6314036,1.2278719,3.3417358,1.2099429,5.80191,7.2809668,6.8019643,6.519928,5.916289,1.9107366,6.0444107,11.408111,6.429492,7.2924585,4.9423594,2.1201355,3.6797738
750,v1lcIILarwFbv_c3,Control,2.89310954396261,1.583424292428956,2.9875823726846997,4.328910289817435,5.192993252847518,2.1827606922145866,1.0847475920929763,2.325615806252696,1.1165758467384126,1.9384435449427613,3.263533967984262,3.71425089423741,1.4098458135653658,5.818093446347554,2.3861803742836685,,2.9927268,1.2343887,1.7356076,3.4261425,1.8920463,2.4284883,3.8609726,9.66411,3.957562,3.4151044,1.4498954,3.2992318,5.547943,5.1586375,4.1197524,2.5995274,1.3673244,2.3497999
751,v1lcIILarwFbv_c3,Control,2.487551053737236,1.3249316211432978,2.6864587555292894,4.782215857766019,8.098506633786283,2.4242373345653334,1.3323893339433055,0.875122256276115,1.9258853883800464,1.1566821839361985,2.1016575319059743,2.5841760323781138,1.0761932070443585,3.2343626569259607,2.192868091525736,,2.53066,1.2885953,2.234445,2.4071505,1.3814667,4.080158,7.156081,8.363198,7.8922167,3.4350858,2.1308672,2.0393157,5.0250373,8.4641075,3.4037035,3.6391425,1.646213,1.0660765
752,v1lcIILarwFbv_c3,Control,3.277487617571775,1.697404461585719,3.03588418983456,3.6017260889823888,6.041006915194675,4.083588250963972,1.618546299079925,2.4319652667243794,1.1363838222182727,3.969045978582858,2.8480031881272576,3.3533080534442057,1.0285628828672746,4.108998262223712,2.658181132035202,,2.5276628,1.5678539,1.5884504,2.8323262,2.235524,3.6129327,4.7589965,10.292964,3.378808,4.7395196,1.5041457,2.8495164,4.695905,5.996777,3.143439,4.2416463,1.7811096,2.1979382
753,v1lcIILarwFbv_c3,Control,3.218321957660186,1.6733136373311437,2.4837803624285657,3.7142718116917433,6.829164641637249,4.332488882055699,1.4347495370528784,1.0320631413734944,1.6080228985596394,0.8791456645840756,2.6234692568995506,2.3382179321581926,1.444917981179735,2.63149942492937,2.322016936890334,,1.4560792,1.3409472,2.1145823,3.7479818,1.5606904,3.284849,4.919222,7.1070495,5.5638075,4.4001513,2.4788857,2.3956878,5.7676973,8.379902,5.0975976,5.1815624,1.8229563,1.2954106
754,v1lcIILarwFbv_c3,Control,4.415789442286352,1.1243414516595998,1.006903499235518,2.2865168152357813,8.75803738400553,2.8466392847273707,0.1898485764359423,0.4419336498260557,3.344858042223842,0.7052240754363981,0.9849920389347054,8.301272752129158,0.9620577578056836,3.168195199341462,1.956175996688584,,0.36333263,0.09470881,0.2511305,3.433733,1.2771745,2.3989835,0.33788177,12.200528,0.6327938,4.861569,0.9140794,0.54594326,4.1068435,5.812396,3.9838948,2.856414,0.20893064,0.44883838
755,v1lcIILarwFbv_c3,Control,4.930347719824786,2.160434938251931,0.7188573464631551,2.74707497686586,7.549707764164928,0.3426543689602609,1.833032168264897,0.4678370088511968,3.6190009180538207,1.8555256887490408,1.3139138856818326,8.186579361812658,1.01606619800709,3.56068860490166,2.049984802957301,,0.23869197,0.07185859,0.17358324,4.5024285,2.3936055,1.1123141,1.6812516,9.473741,0.48176828,5.28522,1.9326736,0.31743145,4.169099,6.0377803,3.6561832,0.37948632,1.9111656,0.4738656
756,v1lcIILarwFbv_c3,Control,4.275372705781937,1.20572294217689,1.2044479379579192,2.597613148909645,8.593973678820886,2.58718686514162,0.4790120521069839,0.1853746157665988,1.8295020276810576,0.9352443561149176,1.246512511735089,8.960009492857392,0.9970432673949582,3.143316235289691,1.8795468237297408,,0.49339408,0.12112948,0.24173048,3.7314281,1.4302334,2.1115685,0.25962868,12.26564,0.43885562,4.723185,0.9815761,0.51093864,4.626616,5.253275,3.8097157,2.5706213,0.494364,0.21916318
757,v1lcIILarwFbv_c3,Control,5.965453070143287,2.23577576677858,0.6296187905228229,3.4234694641458687,7.456426163122772,0.8417029944408888,1.7437589277701857,0.1060876721274016,2.016016564667535,1.09080970514648,1.3858833755228457,8.149139679877234,1.0688994187844312,2.6509108225505464,2.104492487298353,,0.42050403,0.11487413,0.2149373,5.6948986,2.6802576,0.73795146,2.2607653,9.823729,0.7722223,6.114523,2.068827,0.51850367,4.6066313,6.4669166,4.1698427,0.80808026,1.7039942,0.1796263
758,v1lcIILarwFbv_c3,Control,4.751651615003858,1.8502677237486007,0.4218811482378238,2.722585547040191,5.635569020496834,0.4885412332162095,1.516501565332642,0.4741906322440425,3.08869948136533,1.377577758770404,1.1227256850340686,3.95890869719409,0.4078754184578895,3.414281792495144,1.8017253558739088,,0.37502337,0.13091537,0.32552567,4.2891173,2.1321414,0.7830782,1.6309828,8.264495,0.90657544,5.1733165,1.6405089,0.2644392,4.3617496,5.114091,3.264134,0.5336348,1.4825801,0.488888
759,v1lcIILarwFbv_c3,Control,4.000931862949416,2.229780354791189,0.3272023466235764,2.7703371070750427,3.824470083760729,0.9078196524934354,2.104272427141032,0.1988851034708543,4.669477182212612,2.3820020060589133,1.627178377530352,2.4991017573973737,0.666462111566341,1.3262878405803684,2.068972301963113,,0.113300055,0.09622796,0.2521759,3.4687176,2.3121998,0.37408927,1.5984776,5.88858,0.1852798,4.554021,2.1478145,0.3008582,3.8740485,1.8797231,2.1598704,0.74367523,2.1107712,0.21711035
760,Ny5iXaxZqS5wJVyS,Control,2.675803446980658,1.2781629680186934,1.5920944705283466,3.902760273348354,4.964545623225394,1.3482780615000476,1.4658980811541926,1.164100943313596,3.523771859324564,0.7043297475419495,3.5535442270298265,1.7983290443091198,0.8197883324889029,3.564170293831074,1.855569871535235,,10.54187,1.5014527,1.9046556,3.0488498,1.7045019,2.343775,4.237936,8.695238,4.960229,3.8065557,1.337801,1.8666157,4.814289,6.094736,3.804103,1.6328306,1.7343049,1.264468
761,Ny5iXaxZqS5wJVyS,Control,2.164810955075793,1.3425690905709748,1.316638490830433,3.83681735823282,5.283788238144966,2.88152575657368,1.4146414601363608,1.592116348478032,1.975385690285833,0.8524729221015296,3.858838315003764,3.3941207816125587,0.8962804747775219,4.321699744488018,2.049062727419349,,2.1370893,1.3687156,1.0614009,2.1462905,1.5121515,1.3422146,4.564587,4.9760294,4.0399227,3.28964,1.5149199,2.407399,4.306291,7.4467244,8.650577,2.965564,1.7322154,1.7795557
762,Ny5iXaxZqS5wJVyS,Control,2.606540206154851,1.378825015345872,1.529046701847251,3.5713607754798047,5.902603376948122,1.4167502810426025,1.6017414724007548,1.012971695426251,1.6770954276972148,0.7498818799423513,4.248349062330782,1.615541015845119,0.7095567632477134,3.116423219206412,1.811297012222035,,11.330263,1.567017,1.6802584,2.7577906,1.7873338,2.092817,3.70437,13.090046,9.900152,3.6609948,1.4231163,1.778197,4.739372,6.9749537,4.0714445,1.7205137,1.887816,1.1971794
763,Ny5iXaxZqS5wJVyS,Control,1.9180567109307427,1.3834070050618923,2.235047497858327,4.156382272703852,5.775027396083331,2.5695760761403883,1.4471663940771384,1.580075898910063,4.4266917048621615,1.3847241643546473,5.051667674296668,4.392620159961199,1.1905463685628277,8.283864307482089,2.513879725440342,,1.6109684,1.1883099,1.15376,1.3954508,1.4563074,2.2774756,5.2721443,5.673148,4.574498,4.131075,1.7065047,3.1821704,4.573716,8.155405,8.494653,3.4199364,1.7685194,2.4369483
764,Ny5iXaxZqS5wJVyS,Control,2.2044273329223367,1.499530679679276,2.3108519254748905,3.5785962936883755,7.178375138427076,2.148351479836532,1.3990931748210615,1.009409004722149,9.453567500018975,1.5109174587993337,1.827045294013969,2.239581035919923,0.9382383268489104,3.39603835722204,2.1675791026803526,,6.6131663,1.6588477,1.8722837,2.5688715,1.908733,2.7356913,5.455473,18.416172,12.8096695,2.9472032,1.9742362,2.62061,4.9126267,7.1643724,3.1961918,2.6353285,1.8160428,1.3225753
765,Ny5iXaxZqS5wJVyS,Control,2.373008354469299,1.5670340795767468,1.6480433247842714,2.8318540596084087,7.336342899777485,2.7359270409233414,1.5643968795051812,2.2935049525303506,3.522172741285135,1.2612580363795003,3.338609486350338,2.116473706319613,0.8931104132289898,3.939345754750704,2.20499594617074,,21.632303,1.3526406,1.7396442,2.8309247,1.8116957,2.6535916,3.4762757,11.486964,5.539429,3.6627991,1.6597558,1.4881798,3.455268,7.1556005,4.9591627,2.509863,1.6944063,2.1780827
766,Ny5iXaxZqS5wJVyS,Control,2.1333651910238776,1.3813586953628292,2.2322116886923022,4.077642998178299,4.486347430846699,5.033414420626633,1.2544739509863851,1.7171859700825451,3.441952169483335,1.4258734927830354,3.5351821172198936,4.150671807670899,1.058219991130293,5.879993743248087,2.4245649702020824,,3.8788517,1.30268,1.60478,2.417,1.6357872,2.3354745,4.4625454,4.537389,4.668215,3.4303207,1.326806,2.8759768,4.4311776,7.5962925,8.993469,4.796001,1.6254086,2.156626
767,Ny5iXaxZqS5wJVyS,Control,1.772365147396374,1.6534016081881464,1.7207427910928292,2.0670760706947884,6.033796796752081,1.4872869252617935,1.166142529545195,2.2421769346913507,2.341732277929576,1.0459634301081169,3.733728886202994,2.682216140837653,0.7060490342220888,5.958247220568923,2.106344108893661,,13.133774,1.295635,1.4976225,2.35249,1.9578339,2.572751,2.6630054,12.218736,7.505884,1.9247259,2.078813,1.6787052,3.096181,5.96732,3.9617941,1.5448362,1.7841681,2.1895967
768,Ny5iXaxZqS5wJVyS,Control,2.349233319742131,1.4818106076513242,1.5768298515070145,3.981829531388184,5.350705735877697,1.8968361669531597,1.2615570705991,0.8998739013328891,1.1778300504321448,0.2704243447550092,2.8997958722732293,2.2533878364402806,1.2682969732060214,2.7039335810773557,1.8973317825548084,,10.487921,1.8665901,2.2730527,2.6059742,1.5203403,1.94426,4.7599745,5.1101084,3.5340402,3.466206,1.6436315,2.4336932,4.3731823,7.580623,5.951613,2.0699983,1.5347811,1.2976377
769,Ny5iXaxZqS5wJVyS,Control,3.1819674220291465,1.4304063905143969,2.5513490760099744,4.571993734170428,4.8987832812360415,2.402936535865002,1.0829034410170728,2.068922142761396,1.0985204551108956,0.8988413688294536,1.0104709924163802,2.4376016668935208,1.0829367381892767,3.5008198623923823,2.010203219910208,,3.6147363,1.3304603,1.9626321,3.9075344,1.6385301,3.2703934,5.3144126,8.978073,5.394123,3.3928735,1.7578976,2.3462553,4.839466,5.0344615,3.283764,2.3322847,1.5865532,2.317157
770,Ny5iXaxZqS5wJVyS,Control,3.3804309480817376,1.2694512751757536,2.106308890730753,5.41043189818805,5.857799897313777,2.665882597211214,1.2928628157730302,0.7732653527310073,1.4848822717871255,0.962348467732232,1.8971319995215852,2.2026459342094324,1.1325153738271068,1.9600713389496067,1.8962568815341776,,7.3464675,1.518178,2.265108,4.2691846,1.6585903,2.032721,6.658118,5.277025,3.384364,4.0934443,1.617251,2.4913838,5.0965114,7.730581,6.042168,2.8134477,1.4100614,0.93350136
771,Ny5iXaxZqS5wJVyS,Control,2.3966800825852705,1.1521393610861996,2.520087940509061,4.581462510794181,6.807468545738703,2.212488663690244,1.2228885949433073,1.7840249206398204,3.020033455205076,1.4761617210426063,1.5170551308205305,2.2397355689498943,0.6773191241388995,3.2477686107194037,2.12110436113347,,2.8973608,1.3077667,2.0059955,3.3289855,1.3167598,4.245222,6.870012,11.092089,8.060405,2.6405897,1.5466945,2.275375,5.1012344,6.711362,3.8850744,2.4088678,1.6732197,2.235705
772,Ny5iXaxZqS5wJVyS,Control,5.315790235727415,1.8492237720226463,2.157255912080113,5.862019246673552,6.935617408720129,3.422276528918644,2.0235080015265696,1.050010957521584,2.3221302753418738,0.8939578902946003,1.9820600657654048,1.970699326741558,1.1865626607294175,2.5915257428118705,2.3351059272176053,,6.2217813,2.5207405,2.4380608,6.3530507,2.2161384,2.365316,6.7133055,6.482018,3.4951444,4.9328613,2.2244425,2.5833476,6.799102,10.180368,6.2194595,3.604094,2.1713166,1.1932609
773,Ny5iXaxZqS5wJVyS,Control,2.896939359096283,1.2849245351318883,2.3895862908019776,3.9557851663092793,5.633786341123461,2.2990980236869447,1.8030815753109792,2.2078855430764786,3.52535005990966,0.9300141387579802,1.2938775257516002,2.409908878347116,0.9122575679066512,2.872451423374495,2.1606016375563613,,1.7627542,1.5796859,1.7660764,3.179337,1.7853397,3.292293,5.8000665,11.793328,6.533538,3.1015096,1.4659804,2.3517592,4.1329737,5.550287,3.0556273,2.8078382,2.1941483,2.3662632
774,Ny5iXaxZqS5wJVyS,Control,2.125720928682164,1.3261127102611812,1.9566594460157736,4.369990035693655,4.891241898618701,2.231176488146222,1.136188308053281,1.2274646082438043,1.7947406336739242,0.7534634603883767,2.772412844252492,2.3132894492349387,1.2787113041429985,3.2305548264636785,1.955749963639104,,10.732421,1.5164158,1.7860799,2.3957253,1.5952412,1.9680573,4.9028287,4.2805243,3.216524,3.0002122,1.4348333,2.735367,4.8682384,6.634527,5.0678906,2.2682488,1.2693914,1.4787877
775,Ny5iXaxZqS5wJVyS,Control,2.746210744492442,1.057753190389205,1.7640508861857644,4.340430684513132,4.366831073202524,1.5705447968101331,0.9834610093435648,2.089743334115945,1.254508101932235,0.7967150463381008,0.9468554642605276,1.9164657037409527,1.0358754541474195,3.097886085798997,1.823623582683204,,3.969827,1.1219442,1.6090063,3.3403609,1.2539773,2.6051905,4.6217403,6.3050632,5.694228,3.1183033,1.3835006,1.599998,5.2712374,4.729333,3.2924104,1.7840246,1.2959296,1.9838363
776,Ny5iXaxZqS5wJVyS,Control,10.276909238423578,3.6484847102666498,2.7326297671015176,7.755466359137916,9.20013162331836,5.159451047607232,3.2066337964430014,5.216030200257501,4.784620084353864,2.6373537508217173,5.038147741721451,5.182069645930552,2.080605394780114,8.982230659548382,4.640630305139886,,6.495365,2.3973944,2.9912477,11.311245,4.964393,3.2125654,18.474977,11.4116535,6.2548933,10.050638,3.3613055,3.474406,12.690241,11.445452,9.736073,6.2626357,3.7487638,5.7235394
777,Ny5iXaxZqS5wJVyS,Control,5.771414226012395,1.8251558929348144,2.136265033213371,3.8728244079898335,7.330929121086603,6.377400562006973,1.6452213894399983,1.3402297507802454,1.662889701440646,1.396318837357567,1.909696132499824,3.3219758412872413,0.6618436230269431,2.1449406541197567,2.488206751897557,,1.4546273,1.8119025,1.7531741,6.323422,2.1570852,2.0516758,5.8444276,9.294031,4.4338837,6.3821163,2.085358,3.1875157,4.108757,7.9883704,4.3995056,6.956669,1.9917676,2.1349227
778,Ny5iXaxZqS5wJVyS,Control,6.604574788235713,1.6209332367514329,1.6168722624030372,3.228615052739395,8.698671087287071,7.326931752874853,1.4931490418386626,1.6137694355291474,2.180979080058272,1.0574241673702809,1.5763624104356917,2.1738987352099066,0.5426807276723156,2.4096267061570296,2.217249305541743,,1.6511387,1.6298262,2.438365,6.446771,2.1027956,2.0605145,5.0533857,14.564682,9.003819,7.425113,1.9398059,1.8457297,3.5571783,8.679722,3.3252637,7.9487877,1.9066787,2.3020785
779,Ny5iXaxZqS5wJVyS,Control,3.312726484490575,2.738562213282497,2.3538520217249403,2.639876011616156,6.13238716232663,3.483912582875662,3.132557833573274,1.11612206604543,2.8990804099576706,1.826170602913384,1.433410819975556,3.476292226196044,0.923896637139176,3.000816291088422,2.5390361659271456,,1.5176154,1.2843246,2.0894551,4.4637365,3.09931,3.973243,7.4214187,6.258671,20.96112,3.4851632,2.40061,2.2920542,3.6537647,6.2401085,5.7306194,3.4666772,3.2130535,1.4252276
780,Ny5iXaxZqS5wJVyS,Control,12.079392745295358,3.74207537736875,4.640613656553784,13.233306248018469,7.880313679429286,3.24820659659993,4.685274555989205,3.630785128806208,10.317128807351198,2.1188822017756888,10.31455211848681,6.722142834419143,2.69547652622441,16.067191862018134,6.059121430647195,,15.477942,3.1851795,1.9455857,10.491849,6.4906273,5.6852818,9.246233,10.291224,11.181443,19.995096,4.0793133,5.674854,23.657267,11.415597,11.910297,3.6014676,4.952884,4.1818647
781,Ny5iXaxZqS5wJVyS,Control,6.312101819107536,1.4404335351027984,2.242448861597682,4.258204598416287,8.444643545449603,7.64897858733554,1.428758073768602,1.0437340136743425,1.5132732337327532,1.61686308433634,1.9447537859622068,2.2899878319946168,0.5582544127535909,3.1350149941271863,2.471729560855136,,1.6850992,1.7851048,1.7199137,5.8776355,2.1929166,2.4747357,5.341493,10.954544,4.3091807,7.4960017,1.5258459,2.6139855,4.763785,9.062001,4.295965,7.503018,1.700869,1.3806387
782,Ny5iXaxZqS5wJVyS,Control,15.384429077110733,4.482852935312591,3.7660463531477326,18.73478200652185,15.374270878267632,9.693996988992597,3.8237729775785647,6.548993696977911,4.784275586687601,1.8490869547958348,7.282302443064344,7.881235754967238,2.7289517102334657,10.929888983455138,6.2492230976083984,,7.13245,3.0983756,2.6005878,15.010798,4.5074334,4.4285917,25.76485,14.860336,7.888282,16.066776,4.6066985,4.6546416,26.42067,16.171263,10.018361,9.147584,3.9292557,7.0612483
783,Ny5iXaxZqS5wJVyS,Control,5.855534835830271,1.4913788489048658,2.0132593026769654,3.129747210729814,9.133702910998108,6.617865055700088,1.933706808753357,0.818052824109485,2.348088409282507,2.1352259906858837,1.7221698737425388,2.1531142561221466,0.5856319453811176,2.881532159876027,2.5059782637876955,,1.6197574,1.5248069,1.31246,5.314687,2.532383,3.0478795,4.4424257,10.897695,12.0463705,7.055314,1.5276439,1.950447,4.2901773,10.154403,3.292862,6.8283973,2.016134,1.1735156
784,Ny5iXaxZqS5wJVyS,Control,4.363940622523138,1.927196357813866,3.481011033138876,7.695364963310035,10.236250829841785,11.040022368727008,1.47482866021569,2.174369804819226,3.0693960861104044,2.7430910555890384,3.930209522962166,5.916440486432921,1.350104710216203,4.258117513504369,3.68225273863637,,20.837814,1.8462547,2.7901425,7.2508807,2.8043573,4.1774573,10.996364,12.16516,11.373608,9.023444,2.1966639,5.081288,13.360972,10.321438,6.3445916,10.890621,1.7294835,3.152019
785,Ny5iXaxZqS5wJVyS,Control,4.242064007633901,2.170686198422473,5.093353172574902,2.683544612631221,5.766550277549699,3.676432990576696,1.8280862575321613,1.5461712667569427,1.787638731040992,2.245613587060925,1.979184342681418,2.0870599235457763,1.9964258745806456,3.015280924203217,2.6578195588960143,15.763741493225098,2.8982942,2.5609968,3.2712243,5.9100494,3.008197,6.7798023,5.8791084,7.1473947,6.859678,4.600488,2.2593899,4.444605,2.962611,6.1466594,7.097827,5.6859536,2.161552,1.8145796
786,Ny5iXaxZqS5wJVyS,Control,3.607639325256328,0.303360077221766,0.9616637412679384,0.4890393034170915,7.690571878059979,1.8678911059111143,0.1269672402550132,0.7259126650715139,1.6432122466069568,0.9100203607883548,1.6059533512411257,1.1226587705245437,1.522011180115315,4.328094509098443,1.243944147163753,,0.87049735,0.083289176,0.24259113,3.520903,0.34640214,1.5886931,0.76128876,9.142561,1.4773259,3.7136445,0.24383274,0.4480446,0.21626754,6.201903,2.2743309,1.9231107,0.14356083,0.73303926
787,Ny5iXaxZqS5wJVyS,Control,5.304705692478131,0.2999891654229532,0.6232137806286434,1.2087902307227547,7.904457544371636,0.2006590049839271,0.3258762227075362,0.9263056662037809,0.6253046722883137,0.3003192556589352,1.2172972313340056,0.6252163067159265,0.7986305408743191,1.6037164642879465,0.8840938164726325,,0.61601704,0.0863809,0.22689311,5.155033,0.06858854,0.24622247,1.6134237,9.607298,1.5811757,5.4610887,0.55640334,0.9378726,1.1251625,6.5049934,0.22474407,0.26758263,0.33075145,0.9211676
788,Ny5iXaxZqS5wJVyS,Control,3.8233990247215055,0.4554325315448074,0.3405967744727946,0.8612341338159518,7.062132148942629,3.674970476320667,0.5583154575692979,1.8620124474698487,3.512907162789189,0.8391166472621283,0.6202554549443817,0.7599439225285437,0.656926313711357,1.461730491821721,1.013511920700917,,0.35199726,0.13624963,0.96623003,3.2610562,0.41857255,0.4816922,1.4379503,9.421958,4.08221,4.30138,0.5494583,0.407931,0.7553633,5.989324,0.34734213,3.6182537,0.5420132,1.8237939
789,Ny5iXaxZqS5wJVyS,Control,4.078063481699078,0.2697203283423954,0.4365272082524468,2.081149035149365,3.661233258352479,1.5732559550238052,0.6481013891385832,0.9312390904969398,2.0871926853477683,0.3459617813441338,1.3684032138894902,0.7045370010945772,1.823196055529844,3.045927983009064,1.0016725348266402,,1.0189315,0.0875172,0.3781044,4.3495674,0.07930261,0.37194666,3.219643,1.116463,1.4333589,3.8013313,0.47203067,0.5120152,0.7625155,6.234435,2.2763984,1.5986935,0.6543926,0.92881423
790,Ny5iXaxZqS5wJVyS,Control,6.710978463333934,0.4485760888351724,1.208842310915176,2.464913245506875,8.514841668418056,0.9680964988056212,0.2988062620360716,0.8049190106657852,0.8760857398359099,0.2847969837594201,1.710727599335475,1.0714022562284176,0.7821941175235065,1.6024784925008817,1.2337063339281382,,1.037161,0.2856688,0.6314066,6.918116,0.4807388,0.682944,3.8056595,9.210911,1.0630438,6.492147,0.47437537,1.8188651,2.05942,7.5870395,0.34101135,0.8793772,0.36151648,0.8243491
791,Ny5iXaxZqS5wJVyS,Control,1.5655152162600652,0.6986086103384176,0.9457485467281624,0.9339078801934164,7.041817458803719,4.34541928392818,0.7783248153586942,1.91766162717594,4.206454816396039,0.1738428151885975,0.2254496034633115,0.8346935128051632,0.5118236405494905,1.178704528089318,0.9428632186906551,,0.75825596,0.13405713,0.28360653,0.85357356,0.5795992,0.96585155,1.0732969,7.873159,1.2701138,2.3591676,0.7958088,0.88529,0.7640477,6.0173545,1.0048059,4.311104,0.7904601,1.8940061
792,Ny5iXaxZqS5wJVyS,Control,2.9469299405184297,0.8137007129477175,1.6184350950625008,2.874972616951876,4.135823830188937,4.332141396181675,0.7807404611690574,1.365830580449923,1.8218556309052287,0.9349443613999658,1.0050964873132264,2.1872220864030747,0.8440615441386589,3.704264303897205,1.855621951727656,5.353198528289795,1.3974869,1.053522,1.5728052,3.2180588,1.156154,2.6901941,4.4792314,8.611205,6.6512403,3.3299553,1.2146541,1.6706651,3.471173,3.2013564,2.7899146,4.491626,1.1190804,1.478381
793,Ny5iXaxZqS5wJVyS,Control,2.674206463375344,0.8805685850872597,1.7016948876015443,3.698023645429929,7.026611750163978,3.2252580147623338,0.6252500307749536,1.083261812505087,1.638050117698308,1.2471778148489303,1.30629843820068,1.7672760161344798,0.9927842175606322,4.819007525503939,1.8671884502002496,5.748758316040039,1.6659663,0.8770593,1.6640028,3.0425823,1.4179276,3.502074,4.559003,8.331854,5.5785227,3.4024518,1.2635235,1.7307147,4.49234,6.5636277,2.650177,3.47983,0.885052,1.2786738
794,sFG8UUXQxMrmxJQ2,Control,2.900636625871376,2.406299763700998,2.305471870843036,3.686844333305911,6.242588422603377,2.2680940874969644,3.3065980972577806,4.079254495935599,4.015953156481567,2.2301918736886823,3.932927938251831,3.38254809328103,0.702520814628954,7.566505760654928,3.052101620245109,,4.1851525,1.09003,2.3401873,3.2682765,1.7409837,3.1378832,5.4466434,6.833406,3.0665812,3.1286266,3.4640863,2.0719268,3.591309,6.3015714,7.1390805,2.7578115,3.1177266,3.9630623
795,sFG8UUXQxMrmxJQ2,Control,3.527574140258145,2.35254916314076,2.510339126129337,3.5690009451215654,5.04685665980004,2.1718225711456345,3.3225342092518897,3.6424767051179776,7.659294734303198,1.3247182844534406,3.460673077668105,3.898719362680645,0.8652470833967459,8.284187887694017,3.167611218167426,,15.905956,1.6310571,3.4621317,3.4647727,1.6816251,3.4692266,5.7789345,10.816361,3.8798432,4.2295375,3.6223238,2.3789287,3.392138,3.7970974,5.152279,2.9444988,3.3983629,3.5365334
796,sFG8UUXQxMrmxJQ2,Control,2.8016898097995164,2.974695513268178,2.659871176967957,4.10021378517743,5.590884642286142,2.0736300640902385,3.5365729144896374,4.072192934107452,6.074970030842564,2.6287139884084745,3.9043504267644975,3.414283286599025,0.63406780499344,7.51219807279051,3.3337564235016326,,3.7479987,1.1354787,2.4267042,3.3584409,1.978391,3.3819366,5.4327116,6.842567,4.1601324,3.5092351,4.213353,2.635534,4.9985633,5.2270536,8.015956,2.378832,3.5712476,3.9800565
797,sFG8UUXQxMrmxJQ2,Control,2.4174861194575987,1.9722115733124808,2.7083855837557342,4.800198892077017,4.957891311426509,1.7298988731186429,2.599588140796836,1.9833853359077989,7.8157128964856595,1.418722284722032,6.635116405996248,2.800949801491628,1.0165387617202903,8.302536337125611,2.9012884820502887,,3.5284948,1.4429159,3.1410868,3.7877047,1.8774121,4.212322,7.049404,10.993621,4.413159,2.6998868,2.9293327,2.4042497,4.508511,4.379016,4.038843,2.157651,2.73882,2.0906785
798,sFG8UUXQxMrmxJQ2,Control,2.716687251805061,1.971417136934644,2.609538232313664,4.063650075003059,5.49851743281912,2.1286519336097456,2.0526370507893814,2.737828821720367,4.070159672168904,1.866024756720409,3.0004000764358745,4.387288343540358,1.3965346286466571,9.543242761179366,2.9177325893639177,,5.1163244,1.4534,2.6660347,4.165086,2.1540594,3.8797112,6.4255815,12.511067,7.7748194,2.929366,2.8946695,2.5294192,4.1690326,4.5588098,4.666317,2.4136894,2.3014238,2.8140976
799,sFG8UUXQxMrmxJQ2,Control,2.969867423298625,2.5187530654131467,2.8668775621249414,2.9272905853337043,5.457450066660772,1.4694473249233664,3.2864612054807023,4.577673890238939,3.378710167297718,1.8063777819157447,3.442622168352231,1.5466495934422553,0.6219420847825518,5.524805123387207,2.8050564527300983,,3.2025688,1.1386697,2.066719,3.2761593,1.7571557,3.9296696,4.013834,6.25236,3.9463284,3.9868834,3.7350628,2.7500477,3.4999628,6.6548624,10.890726,2.2639406,3.6079116,4.494253
800,sFG8UUXQxMrmxJQ2,Control,3.524201734355452,2.157693471073817,3.810754637020521,3.5867129062998777,3.877217927173445,3.1683245460488694,4.44376120137167,4.4049947551899695,7.662083159031855,2.055662397704874,3.822491890222364,2.77699995661039,0.96382720368754,6.965732566544362,3.335248392948457,,13.765826,0.8932505,2.0725822,3.2248755,1.4293606,4.6421056,4.9803834,10.643009,3.773933,4.195854,4.0425377,3.0850906,3.9966786,2.2979615,6.2622795,3.4802608,4.269168,4.4147644
801,sFG8UUXQxMrmxJQ2,Control,3.159748816659095,2.6594250802377903,2.828961047608085,3.2265006823044526,5.844095976517792,2.502638514726971,4.34358793945697,4.421481978072734,2.9303893567827743,1.930120959439101,10.147054535696942,2.065195207352096,0.6104353504651958,5.52671074616564,3.119774707654772,,3.6409361,1.1886922,2.0556622,3.2352006,2.0885499,4.0456142,3.8025405,7.587517,3.5171242,4.327821,4.147733,2.6311126,3.6309698,6.106772,10.229588,3.136679,4.405054,4.482592
